,date,daily_return
0,2018-05-10,0.0
1,2018-05-11,-0.002202395286437183
2,2018-05-14,0.0015282613991162083
3,2018-05-15,0.0011673886640120785
4,2018-05-16,5.040019271821696e-05
5,2018-05-17,-0.012210246015412755
6,2018-05-18,-0.004628507446534754
7,2018-05-21,-0.0030446183101141963
8,2018-05-22,0.005668416716793042
9,2018-05-23,-0.01860319419885792
10,2018-05-24,-0.016372989005194103
11,2018-05-25,-0.014956377288815527
12,2018-05-29,-0.029637134352760282
13,2018-05-30,0.003969196599607889
14,2018-06-01,0.00149096325306608
15,2018-06-04,0.012856803986619848
16,2018-06-05,-0.014161438294226487
17,2018-06-06,-0.0034779990611373173
18,2018-06-07,-0.012308530434777712
19,2018-06-08,-0.0136932922555093
20,2018-06-11,0.006335525718400167
21,2018-06-12,0.007253722157887462
22,2018-06-13,-0.0056317107516375515
23,2018-06-14,4.5691486347994246e-05
24,2018-06-15,-0.012341694644032914
25,2018-06-19,-0.008077027912574948
26,2018-06-20,0.003294454941089389
27,2018-06-21,-0.019277204903603865
28,2018-06-22,0.010083231867566898
29,2018-06-25,-0.009552483905384183
30,2018-06-26,0.004114114467496374
31,2018-06-27,-0.005804116014096199
32,2018-06-28,0.006882467661910365
33,2018-06-29,0.009983830646387451
34,2018-07-02,-0.004793951430459432
35,2018-07-03,0.006580850394816385
36,2018-07-05,0.005197967928175542
37,2018-07-06,0.004372419286525152
38,2018-12-11,0.04539004616471541
39,2018-12-12,0.009135660979589354
40,2018-12-13,0.005070022657388151
41,2018-12-14,-0.00774599573499807
42,2018-12-17,-0.007828047470920616
43,2018-12-18,0.00018592749322796103
44,2018-12-19,-0.006678231856561116
45,2018-12-20,-0.012819962668442732
46,2018-12-21,-0.005836679407885515
47,2018-12-27,-0.003960501618861874
48,2018-12-28,0.014222253972950263
49,2019-01-02,0.007112239880564235
50,2019-01-03,0.0077172615361921545
51,2019-01-04,0.019993015698925056
52,2019-01-07,0.004674302210627231
53,2019-01-08,0.004717318862670585
54,2019-01-09,0.007739637227652775
55,2019-01-10,0.001916567674317461
56,2019-01-15,0.002758035206837286
57,2019-01-16,0.0020043733578458
58,2019-01-18,0.022053921456418317
59,2019-01-22,-0.01311071153292071
60,2019-01-23,0.004773000705297879
61,2019-01-24,0.003435646952054915
62,2019-01-28,-0.011106631512069453
63,2019-01-29,0.006575233901647942
64,2019-01-30,0.009173521527670526
65,2019-01-31,0.0022534757221472227
66,2019-02-01,0.0021112631072082257
67,2019-02-12,0.008583853351310584
68,2019-02-13,0.007921145876835114
69,2019-02-14,0.00576662145129261
70,2019-02-15,0.003588520139217877
71,2019-02-19,0.008766247788195257
72,2019-02-20,0.0005334977076097024
73,2019-02-21,-0.0012399239124086616
74,2019-02-22,0.009802391213899602
75,2019-02-25,0.014197729320048274
76,2019-02-26,0.002300549909062798
77,2019-02-27,0.0052350027946919545
78,2019-02-28,-0.00902453545776018
79,2019-03-01,-0.000567298156302111
80,2019-03-06,0.012729460586312942
81,2019-03-07,-0.0010994515514590312
82,2019-03-08,-0.013123192964316988
83,2019-03-11,0.02385415062852399
84,2019-03-12,0.0023784380626464333
85,2019-03-13,-0.0003047534120986236
86,2019-03-14,-0.007154693831546508
87,2019-03-15,0.006969429451153724
88,2019-03-18,0.010905076419649707
89,2019-03-19,0.004339984711033422
90,2019-03-20,-0.008984325035082412
91,2019-03-21,-0.00060239920327685
92,2019-03-22,-0.022930750618713656
93,2019-03-25,-0.004781684921556546
94,2019-03-26,0.005467847652204152
95,2019-03-27,-0.013745856264638156
96,2019-03-28,0.008300482239203481
97,2019-03-29,0.011025728289436676
98,2019-04-01,0.0156080994697185
99,2019-04-02,-0.000339722193556749
100,2019-04-03,0.0005718473867890949
101,2019-04-04,0.008094611000436716
102,2019-04-08,0.001487329429032256
103,2019-04-09,-0.007295375903210112
104,2019-04-10,0.001330303867016967
105,2019-04-11,-0.00658270569993497
106,2019-04-12,-0.006849550525011127
107,2019-04-15,0.0016360135393221095
108,2019-04-16,0.013225184418689468
109,2019-04-17,-0.0012563567673285613
110,2019-04-18,0.007555749280656091
111,2019-04-23,0.0020633273320125357
112,2019-04-24,-0.007165258627843131
113,2019-04-25,-0.003575253256194321
114,2019-04-26,9.45339910552412e-05
115,2019-05-06,-0.025243191197507477
116,2019-05-07,-0.0068332901815730904
117,2019-05-08,0.0035840536215244975
118,2019-05-09,-0.010881112737468408
119,2019-05-10,0.00488392139260148
120,2019-05-13,-0.023386559208593227
121,2019-05-14,0.00660857470570398
122,2019-05-15,0.00422736627426003
123,2019-05-16,0.00016413237420914131
124,2019-05-17,-0.00965932823184418
125,2019-05-20,0.00021094093996092394
126,2019-05-21,0.0177514100456221
127,2019-05-22,-0.00694457194503213
128,2019-05-23,-0.01277526629258196
129,2019-05-24,0.0015886549308191222
130,2019-05-28,0.01831297114101665
131,2019-05-29,-0.004289576792057992
132,2019-05-30,0.0018829594592802083
133,2019-05-31,-0.007515909569472089
134,2019-06-03,-0.00016916691286573998
135,2019-06-04,0.008386059512381328
136,2019-06-05,-0.004498942782747423
137,2019-06-06,0.002029608606359712
138,2019-06-11,0.025193701698382996
139,2019-06-12,-0.0038851403253446297
140,2019-06-13,0.006568549807568633
141,2019-06-14,-0.005337812159575069
142,2019-06-17,-0.0009588158853365161
143,2019-06-18,0.011278363701338109
144,2019-06-19,0.00511616263190264
145,2019-06-21,0.010940513248776245
146,2019-06-24,-0.001382697651138846
147,2019-06-25,-0.011599841853618344
148,2019-06-26,0.001125325816724571
