,date,daily_return
0,2018-05-10,0.0
1,2018-05-11,-0.0034966190060198646
2,2018-05-14,0.0005182430011549408
3,2018-05-15,-0.0016890233081614078
4,2018-05-16,-0.0001247879575638808
5,2018-05-17,-0.009226500285198648
6,2018-05-18,-0.001543806861708669
7,2018-05-21,0.0011437504749020992
8,2018-05-22,0.0053074211430962906
9,2018-05-23,-0.009517952686170091
10,2018-05-24,-0.011730222561100422
11,2018-05-25,-0.009421939037348963
12,2018-05-29,-0.02407343159059041
13,2018-05-30,0.0013413122087090352
14,2018-06-01,0.002592824376381802
15,2018-06-04,0.0048219532079492415
16,2018-06-05,-0.007900651535052247
17,2018-06-06,0.0008326950881181667
18,2018-06-07,-0.009123403963097862
19,2018-06-08,-0.00784034310126743
20,2018-06-11,0.002971536840738104
21,2018-06-12,0.006551069940013312
22,2018-06-13,-0.006088526195487211
23,2018-06-14,-0.004160975930720736
24,2018-06-15,-0.009175337235568687
25,2018-06-19,-0.010939550445780759
26,2018-06-20,0.0018416044964249454
27,2018-06-21,-0.010092449230220414
28,2018-06-22,0.00790138318463997
29,2018-06-25,-0.011422244259672268
30,2018-06-26,0.004003083401880558
31,2018-06-27,-0.003733581210694093
32,2018-06-28,0.0057770807758428305
33,2018-06-29,0.00911197331135541
34,2018-07-02,-0.007936535580218621
35,2018-07-03,0.005655087451444661
36,2018-07-05,0.003965728814287381
37,2018-07-06,0.008882249630919043
38,2018-12-11,-0.0010092177878626178
39,2018-12-12,0.008730933930364304
40,2018-12-13,0.005295329374448329
41,2018-12-14,-0.0082308255263308
42,2018-12-17,-0.007824486057434448
43,2018-12-18,-0.0005333380709885751
44,2018-12-19,-0.0089695457667743
45,2018-12-20,-0.010521919936055779
46,2018-12-21,-0.008331758265629003
47,2018-12-27,-0.0009260705242432712
48,2018-12-28,0.01052059248294406
49,2019-01-02,0.008008667616861004
50,2019-01-03,0.00015904611834442956
51,2019-01-04,0.01873649825851939
52,2019-01-07,0.007091208567907289
53,2019-01-08,0.0051708609613820376
54,2019-01-09,0.006909049735016405
55,2019-01-10,-1.4000409173992284e-05
56,2019-01-15,0.0006899824132790935
57,2019-01-16,0.0038028215967736718
58,2019-01-18,0.02049422531272314
59,2019-01-22,-0.013524246551648004
60,2019-01-23,0.003744115270496264
61,2019-01-24,0.002775275558681902
62,2019-01-28,-0.006877507029214001
63,2019-01-29,0.0019801299937916767
64,2019-01-30,0.007485087695828822
65,2019-01-31,0.0028243777977693786
66,2019-02-01,0.003034633782174689
67,2019-02-12,0.010152575352410785
68,2019-02-13,0.004264388906576631
69,2019-02-14,0.003091405797269452
70,2019-02-15,0.003158981099296336
71,2019-02-19,0.005818901325783797
72,2019-02-20,0.001658522502636447
73,2019-02-21,-0.001143745498818789
74,2019-02-22,0.007900504593357381
75,2019-02-25,0.009329674556013646
76,2019-02-26,0.0036365380180446542
77,2019-02-27,0.0013225497663820391
78,2019-02-28,-0.005291483112384322
79,2019-03-01,0.00015581144658713688
80,2019-03-06,0.008568798816359047
81,2019-03-07,-0.0011939824087057287
82,2019-03-08,-0.010791987540263016
83,2019-03-11,0.017458828283166545
84,2019-03-12,0.003223763752164183
85,2019-03-13,0.0008710145282068874
86,2019-03-14,-0.005542387895898879
87,2019-03-15,0.006823743022001938
88,2019-03-18,0.008437491316761895
89,2019-03-19,0.00261552137819824
90,2019-03-20,-0.005304074590360532
91,2019-03-21,0.002090000793120239
92,2019-03-22,-0.01723545204426136
93,2019-03-25,-0.004704808101758144
94,2019-03-26,0.0028030670388913856
95,2019-03-27,-0.010727810612757113
96,2019-03-28,0.004018738609407533
97,2019-03-29,0.007569697018751891
98,2019-04-01,0.013925043660681887
99,2019-04-02,0.001882882705769982
100,2019-04-03,0.002069306079824334
101,2019-04-04,0.00763628914202768
102,2019-04-08,0.0016927581842779602
103,2019-04-09,-0.005202711570436625
104,2019-04-10,0.0015970156220086365
105,2019-04-11,-0.00484650640947519
106,2019-04-12,-0.0014929790430657595
107,2019-04-15,0.0015616838704581
108,2019-04-16,0.006614053224499049
109,2019-04-17,3.35117543710395e-05
110,2019-04-18,0.005886341534106357
111,2019-04-23,0.0021984164549655994
112,2019-04-24,-0.0068308032984473925
113,2019-04-25,-0.0012193149179137118
114,2019-04-26,-0.0029172778092259343
115,2019-05-06,-0.021090014223211273
116,2019-05-07,-0.006330438414987763
117,2019-05-08,0.00045028728038578545
118,2019-05-09,-0.00959483729518117
119,2019-05-10,0.003966532907989959
120,2019-05-13,-0.01830568026477846
121,2019-05-14,0.007402300722027369
122,2019-05-15,0.004952859206272188
123,2019-05-16,0.005943698594771179
124,2019-05-17,-0.008731224811404746
125,2019-05-20,0.001446136763526092
126,2019-05-21,0.014736240884076284
127,2019-05-22,-0.006483669700376202
128,2019-05-23,-0.010976881721942413
129,2019-05-24,0.0042998151189789285
130,2019-05-28,0.01601309112235334
131,2019-05-29,-0.0017996964357053671
132,2019-05-30,0.004567813017205459
133,2019-05-31,-0.011006838412370924
134,2019-06-03,-0.004422739406369456
135,2019-06-04,0.008456576495864863
136,2019-06-05,-0.006492549687946701
137,2019-06-06,0.005116794469202251
138,2019-06-11,0.02260591057976249
139,2019-06-12,-0.0017893264475447286
140,2019-06-13,0.00834880687398149
141,2019-06-14,-0.0024697793873357803
142,2019-06-17,0.0018907252258764371
143,2019-06-18,0.008460450464982158
144,2019-06-19,0.001539500987250086
145,2019-06-21,0.01218421626304023
146,2019-06-24,0.0006212560147641524
147,2019-06-25,-0.009317445165262743
148,2019-06-26,0.0007199900823369257
