date,600010.SS,600050.SS,600157.SS,600537.SS,600777.SS,600795.SS,601288.SS,601398.SS,601899.SS,AAPL,AMZN,B3SA3.SA,BAC,BBAS3.SA,BBDC4.SA,CMCSA,CS.PA,ELET3.SA,ENEL.MI,ENI.MI,F,GOOGL,INGA.AS,INTC,ITUB4.SA,META,MGLU3.SA,MSFT,PETR3.SA,PETR4.SA,RENT3.SA,STLA.MI,T,TR,VALE3.SA,iSP.MI
2018-01-17,0.0166615042835474,0.016672061756253242,0.01654435135424137,0.016568530350923538,0.04149850830435753,0.016694962978363037,0.0165913924574852,0.01668989658355713,0.016590235754847527,0.016601648181676865,0.016670377925038338,0.04175226017832756,0.04133068025112152,0.04162989929318428,0.016627691686153412,0.016699422150850296,0.04192158207297325,0.04181497544050217,0.016637755557894707,0.0417930968105793,0.04183933883905411,0.041680872440338135,0.01677793636918068,0.016689952462911606,0.04180561751127243,0.04168558493256569,0.041499339044094086,0.04129626601934433,0.04165082052350044,0.016606073826551437,0.01674390397965908,0.016638536006212234,0.04186138138175011,0.016901375725865364,0.04179034382104874,0.01654183305799961
2018-01-18,0.016659509390592575,0.01667197421193123,0.016543051227927208,0.016566257923841476,0.041496261954307556,0.01669321395456791,0.01658988930284977,0.01668994128704071,0.01658792607486248,0.016598815098404884,0.0166699830442667,0.04175443574786186,0.041333846747875214,0.04162735491991043,0.016625240445137024,0.016698382794857025,0.04192434251308441,0.04181963950395584,0.01663675531744957,0.04179558530449867,0.04184122011065483,0.04167933389544487,0.016776680946350098,0.016687167808413506,0.04181027039885521,0.041688501834869385,0.04149852320551872,0.041295647621154785,0.041651587933301926,0.016604913398623466,0.016743266955018044,0.016637954860925674,0.04186686500906944,0.01690170168876648,0.04179471731185913,0.01653921976685524
2018-01-19,0.01664647087454796,0.016661638393998146,0.016530975699424744,0.016553543508052826,0.041507646441459656,0.016679856926202774,0.016577815636992455,0.016678476706147194,0.016575481742620468,0.016585377976298332,0.016658596694469452,0.041770048439502716,0.041349347680807114,0.04164174571633339,0.016611814498901367,0.016686204820871353,0.04194090515375137,0.04183487221598625,0.016624292358756065,0.041809432208538055,0.04185745492577553,0.04169270396232605,0.016764037311077118,0.016673237085342407,0.041827041655778885,0.04170599207282066,0.04151119291782379,0.04131236672401428,0.04166720435023308,0.016592321917414665,0.016730861738324165,0.016627121716737747,0.041884493082761765,0.016890034079551697,0.04181240126490593,0.016526976600289345
2018-01-22,0.016623646020889282,0.016636833548545837,0.016511091962456703,0.016533028334379196,0.041539765894412994,0.01665552891790867,0.016554860398173332,0.01665431447327137,0.016553932800889015,0.01656351424753666,0.016635939478874207,0.04179627075791359,0.04138888791203499,0.041668180376291275,0.016589989885687828,0.016661182045936584,0.04196508601307869,0.041863858699798584,0.016602730378508568,0.04183853417634964,0.04188238084316254,0.04172049090266228,0.01673874445259571,0.0166497603058815,0.04185350239276886,0.041732124984264374,0.04154529795050621,0.04134761542081833,0.04169589653611183,0.016570735722780228,0.016706541180610657,0.01660332642495632,0.041910815984010696,0.01685946062207222,0.04184049740433693,0.016505585983395576
2018-01-23,0.016605135053396225,0.016617650166153908,0.016494713723659515,0.016516152769327164,0.04156434163451195,0.01663593202829361,0.016536535695195198,0.016635186970233917,0.016536472365260124,0.01654561422765255,0.01661784015595913,0.041817743331193924,0.04141891002655029,0.04168998822569847,0.01657206378877163,0.016641410067677498,0.04198538139462471,0.04188668355345726,0.0165850967168808,0.04186125844717026,0.04190319776535034,0.0417427234351635,0.01671864464879036,0.016630643978714943,0.04187518358230591,0.041754044592380524,0.04157136753201485,0.04137566685676575,0.041719138622283936,0.016553081572055817,0.01668708398938179,0.01658470556139946,0.04193252697587013,0.016836069524288177,0.04186350852251053,0.016488349065184593
2018-01-24,0.01661728322505951,0.016630709171295166,0.01650567352771759,0.016527125611901283,0.04154687374830246,0.01664888672530651,0.01654866151511669,0.01664835214614868,0.016547782346606255,0.01655709370970726,0.016630182042717934,0.04180356115102768,0.04139963537454605,0.0416739396750927,0.016583699733018875,0.016654642298817635,0.04197210073471069,0.04187259450554848,0.016597002744674683,0.04184654355049133,0.04188928008079529,0.04172686114907265,0.016732048243284225,0.016642959788441658,0.04186168685555458,0.041739702224731445,0.041553378105163574,0.04135614261031151,0.041703302413225174,0.016564950346946716,0.01670028641819954,0.016597261652350426,0.04191925376653671,0.016852082684636116,0.04184899479150772,0.016499387100338936
2018-01-25,0.0166217889636755,0.01663394831120968,0.01651015505194664,0.016531620174646378,0.04154312238097191,0.016653478145599365,0.01655271276831627,0.016652382910251617,0.01655198261141777,0.016561685130000114,0.01663421280682087,0.041797976940870285,0.04139597713947296,0.041667643934488297,0.016588415950536728,0.016658663749694824,0.04196592792868614,0.041868340224027634,0.016601620241999626,0.041842471808195114,0.04188309237360954,0.0417216531932354,0.016736265271902084,0.01664768159389496,0.04185621067881584,0.04173319414258003,0.041549548506736755,0.041350074112415314,0.04169756546616554,0.016569584608078003,0.016704661771655083,0.01660076156258583,0.04191351681947708,0.016855575144290924,0.04184309020638466,0.016503380611538887
2018-01-26,0.016633495688438416,0.016646888107061386,0.016521276906132698,0.016542157158255577,0.04152471944689751,0.016666077077388763,0.016564464196562767,0.016665954142808914,0.01656261272728443,0.016572365537285805,0.016646798700094223,0.04178404062986374,0.04137944430112839,0.041648779064416885,0.016599532216787338,0.016671612858772278,0.04195273667573929,0.041856758296489716,0.016613801941275597,0.04182912036776543,0.04186883196234703,0.04170418903231621,0.01674932800233364,0.016659168526530266,0.0418444387614727,0.04171906039118767,0.041531529277563095,0.041329607367515564,0.04168126732110977,0.01658165082335472,0.016718031838536263,0.016613122075796127,0.04190227389335632,0.016871429979801178,0.04183001071214676,0.016513487324118614
2018-01-29,0.01662614569067955,0.016636695712804794,0.01651504635810852,0.016536105424165726,0.04153944179415703,0.016657907515764236,0.01655648648738861,0.01665656641125679,0.016555847600102425,0.01656598225235939,0.016638390719890594,0.04179224744439125,0.04139522463083267,0.041658978909254074,0.01659305952489376,0.016662336885929108,0.04195919632911682,0.04186604544520378,0.01660666987299919,0.04183967411518097,0.04187609627842903,0.04171532765030861,0.01674015074968338,0.01665203645825386,0.04185159504413605,0.04172620549798012,0.04154646769165993,0.04134344309568405,0.04169132187962532,0.016574600711464882,0.01670914515852928,0.016603870317339897,0.041908763349056244,0.016858290880918503,0.04183783382177353,0.01650681346654892
2018-01-30,0.016633130609989166,0.016641516238451004,0.01652224361896515,0.016543148085474968,0.041533686220645905,0.016665015369653702,0.016562696546316147,0.016662906855344772,0.016562283039093018,0.01657305657863617,0.016644734889268875,0.041783444583415985,0.04139076918363571,0.04164815694093704,0.01660042069852352,0.016668453812599182,0.04194924235343933,0.04186021536588669,0.016614077612757683,0.04183385893702507,0.04186604544520378,0.04170675203204155,0.016746582463383675,0.01665927655994892,0.041843365877866745,0.04171580448746681,0.04154086112976074,0.04133376106619835,0.04168215021491051,0.016582021489739418,0.016716010868549347,0.01660914719104767,0.0419001579284668,0.016863368451595306,0.041828837245702744,0.016512829810380936
2018-01-31,0.016654960811138153,0.0166607778519392,0.016542719677090645,0.016563983634114265,0.04151007905602455,0.016687707975506783,0.016583381220698357,0.016683943569660187,0.0165827888995409,0.016594769433140755,0.016665136441588402,0.041757289320230484,0.04136376455426216,0.041620396077632904,0.016622401773929596,0.016689909622073174,0.04192231222987175,0.04183616861701012,0.01663559302687645,0.04181036725640297,0.04183885455131531,0.041681159287691116,0.01676866225898266,0.016682004556059837,0.04181721806526184,0.0416872613132,0.04151606559753418,0.041302651166915894,0.04165463149547577,0.01660361886024475,0.0167380440980196,0.016628684476017952,0.04187330603599548,0.016885779798030853,0.0418008528649807,0.01653275638818741
2018-02-01,0.0166473425924778,0.01665041223168373,0.016536034643650055,0.01655764877796173,0.041525259613990784,0.01667924039065838,0.0165751650929451,0.01667412556707859,0.016575850546360016,0.016588199883699417,0.016656331717967987,0.04176594316959381,0.0413789302110672,0.04163195565342903,0.01661565713584423,0.01668039709329605,0.04192934185266495,0.04184509813785553,0.016627969220280647,0.04182085022330284,0.04184681549668312,0.04169318452477455,0.016759250313043594,0.016674693673849106,0.04182439297437668,0.04169496148824692,0.04153120517730713,0.041317231953144073,0.04166532680392265,0.016596095636487007,0.016728755086660385,0.016619229689240456,0.041879765689373016,0.01687251217663288,0.04180881381034851,0.01652599684894085
2018-02-02,0.016641855239868164,0.016642946749925613,0.016531221568584442,0.016553089022636414,0.04153620824217796,0.016673142090439796,0.016569245606660843,0.01666705496609211,0.01657085120677948,0.01658347249031067,0.016649987548589706,0.04177217558026314,0.04138988256454468,0.04164028912782669,0.016610797494649887,0.016673540696501732,0.04193440452218056,0.04185153543949127,0.016622478142380714,0.04182840511202812,0.04185254126787186,0.041701849550008774,0.016752468422055244,0.01666942611336708,0.04182956740260124,0.04170050844550133,0.04154212772846222,0.04132775217294693,0.04167303442955017,0.016590673476457596,0.01672206073999405,0.016612423583865166,0.0418844111263752,0.016862953081727028,0.041814547032117844,0.01652112975716591
2018-02-05,0.016643650829792023,0.016645381227135658,0.01653279922902584,0.016554584726691246,0.04153263568878174,0.016675138846039772,0.016571179032325745,0.016669360920786858,0.016572486609220505,0.016585025936365128,0.0166520606726408,0.041770122945308685,0.041386306285858154,0.04163756221532822,0.01661239191889763,0.016675777733325958,0.04193273186683655,0.041849423199892044,0.01662427745759487,0.04182593151926994,0.04185065999627113,0.04169901832938194,0.01675468496978283,0.016671154648065567,0.04182785749435425,0.04169868305325508,0.04153856635093689,0.04132430627942085,0.041670508682727814,0.016592448577284813,0.016724245622754097,0.016614645719528198,0.04188288003206253,0.016866065561771393,0.041812654584646225,0.01652272418141365
2018-02-06,0.01669018715620041,0.016694603487849236,0.016574086621403694,0.016596827656030655,0.04146900027990341,0.01672462932765484,0.01661769114434719,0.016718294471502304,0.01661631464958191,0.016629774123430252,0.016698073595762253,0.041716188192367554,0.04131018742918968,0.04158163070678711,0.016657231375575066,0.01672608032822609,0.04188178479671478,0.04179217293858528,0.016668792814016342,0.04176824167370796,0.04179827868938446,0.041641853749752045,0.016805550083518028,0.01671895757317543,0.041774023324251175,0.04164418205618858,0.04147141054272652,0.04125284403562546,0.04161158949136734,0.01663706637918949,0.016773635521531105,0.01666221208870411,0.04182907193899155,0.016926242038607597,0.04175518825650215,0.016566047444939613
2018-02-07,0.01665511727333069,0.016660217195749283,0.016539953649044037,0.016564086079597473,0.04151592776179314,0.01668747328221798,0.016583576798439026,0.016680411994457245,0.016584258526563644,0.016596609726548195,0.01666227914392948,0.04175865650177002,0.04135188087821007,0.041636791080236435,0.016622809693217278,0.016689691692590714,0.04192463681101799,0.04182575270533562,0.016632216051220894,0.04180531948804855,0.041843343526124954,0.04169103503227234,0.01676855981349945,0.016683917492628098,0.04181138798594475,0.04168935865163803,0.041517529636621475,0.04130985587835312,0.04165942594408989,0.016600629314780235,0.016735415905714035,0.01662832871079445,0.04186604544520378,0.016885392367839813,0.041796498000621796,0.01653560996055603
2018-02-08,0.016690190881490707,0.016695691272616386,0.016572676599025726,0.01659645140171051,0.04146891459822655,0.01672467030584812,0.016618089750409126,0.01671767793595791,0.01661679334938526,0.016630101948976517,0.01669744774699211,0.04171702638268471,0.04130309820175171,0.041587915271520615,0.016656987369060516,0.016726693138480186,0.04188375920057297,0.04178765043616295,0.01666734740138054,0.04176532104611397,0.0418008416891098,0.04164492338895798,0.016806088387966156,0.016719462350010872,0.04177238419651985,0.04164600744843483,0.04146965220570564,0.04125456511974335,0.04161327704787254,0.016635730862617493,0.01677306927740574,0.016663003712892532,0.04182719066739082,0.01692807674407959,0.04175411909818649,0.01656712219119072
2018-02-09,0.016716914251446724,0.01672368310391903,0.016596170142292976,0.016620786860585213,0.041433509439229965,0.016753045842051506,0.01664482057094574,0.016745280474424362,0.016642123460769653,0.016656065359711647,0.016723453998565674,0.04168615862727165,0.04125877842307091,0.041557520627975464,0.016682831570506096,0.016755443066358566,0.04185441881418228,0.04175371304154396,0.01669256202876568,0.041731782257556915,0.04177100956439972,0.041613250970840454,0.01683511584997177,0.016747117042541504,0.04174073785543442,0.04161480814218521,0.0414317324757576,0.04121462628245354,0.041579991579055786,0.016661085188388824,0.016801029443740845,0.01669013686478138,0.041795287281274796,0.016962217167019844,0.04172047972679138,0.016592342406511307
2018-02-14,0.01669003628194332,0.016697628423571587,0.016570739448070526,0.01659565418958664,0.04146754369139671,0.01672467030584812,0.016618631780147552,0.016717294231057167,0.0166171807795763,0.016630133613944054,0.01669689454138279,0.04171832278370857,0.04129350557923317,0.04159529134631157,0.016656342893838882,0.01672770082950592,0.041886817663908005,0.04178221896290779,0.016665475443005562,0.041761476546525955,0.04180444777011871,0.041648171842098236,0.016806935891509056,0.01671977899968624,0.04177099093794823,0.041648879647254944,0.041466355323791504,0.04125609248876572,0.04161529242992401,0.016633963212370872,0.0167725570499897,0.01666436903178692,0.04182571545243263,0.016931265592575073,0.04175340756773949,0.01656823605298996
2018-02-22,0.016686709597706795,0.01668630726635456,0.016572095453739166,0.016605591401457787,0.04147755354642868,0.016720915213227272,0.01662646047770977,0.016723064705729485,0.016612853854894638,0.016618147492408752,0.016685793176293373,0.0417054258286953,0.041313957422971725,0.04161641001701355,0.0166587196290493,0.01673251949250698,0.04190463572740555,0.04175116866827011,0.016669627279043198,0.04176115617156029,0.04182804003357887,0.04163680598139763,0.01680038496851921,0.01671585813164711,0.041763562709093094,0.041630566120147705,0.04143725335597992,0.041288912296295166,0.04161108657717705,0.016633978113532066,0.016767874360084534,0.016658367589116096,0.041836321353912354,0.016917070373892784,0.04177151620388031,0.016573263332247734
2018-02-23,0.0166882686316967,0.016695305705070496,0.016569403931498528,0.01659625582396984,0.041469741612672806,0.01672283001244068,0.016619373112916946,0.01671813242137432,0.016615629196166992,0.016626572236418724,0.016693739220499992,0.04171617329120636,0.04129468649625778,0.0416036881506443,0.01665564440190792,0.01672852784395218,0.04189339280128479,0.04177459701895714,0.016664927825331688,0.04175971820950508,0.041811421513557434,0.04164862632751465,0.0168045312166214,0.01671811379492283,0.04177014157176018,0.041647497564554214,0.04146037995815277,0.041264645755290985,0.04161672666668892,0.016632376238703728,0.016770711168646812,0.016663169488310814,0.041829079389572144,0.01692851632833481,0.04175867512822151,0.016568804159760475
2018-02-26,0.016673466190695763,0.01668192446231842,0.016555164009332657,0.016580091789364815,0.04148769751191139,0.016707252711057663,0.01660259999334812,0.016700424253940582,0.01660173386335373,0.016613999381661415,0.01668078824877739,0.0417381189763546,0.04131492227315903,0.041617728769779205,0.01663992740213871,0.016710802912712097,0.04190682992339134,0.04180014878511429,0.01664893515408039,0.04177975654602051,0.04182494804263115,0.04166899621486664,0.01678970828652382,0.016702797263860703,0.041790030896663666,0.041669994592666626,0.04148707538843155,0.0412810780107975,0.04163674637675285,0.016617394983768463,0.016755254939198494,0.016648748889565468,0.041844986379146576,0.016912685707211494,0.041773997247219086,0.016553260385990143
2018-02-27,0.016675811260938644,0.016683902591466904,0.01655803993344307,0.01658240333199501,0.041484300047159195,0.016709741204977036,0.016604749485850334,0.01670333370566368,0.016603657975792885,0.016616031527519226,0.016683530062437057,0.041734930127859116,0.041315026581287384,0.0416112095117569,0.016642296686768532,0.016713056713342667,0.04190319404006004,0.0417998805642128,0.016652017831802368,0.04177846387028694,0.04182087630033493,0.04166422411799431,0.016792016103863716,0.016704892739653587,0.041788335889577866,0.04166626185178757,0.041484490036964417,0.04127633944153786,0.0416327528655529,0.016620414331555367,0.016758127138018608,0.01665078103542328,0.041843462735414505,0.016914842650294304,0.0417717806994915,0.01655481569468975
2018-02-28,0.01669122278690338,0.01670011691749096,0.016571979969739914,0.016596442088484764,0.041463058441877365,0.01672615110874176,0.016620129346847534,0.016719743609428406,0.01661807671189308,0.016630763188004494,0.016698936000466347,0.041716914623975754,0.04129108041524887,0.041591398417949677,0.016657164320349693,0.016729669645428658,0.041885968297719955,0.04178176075220108,0.016667047515511513,0.041759833693504333,0.04180304706096649,0.04164459556341171,0.016808798536658287,0.01672060415148735,0.04177086800336838,0.041647933423519135,0.04146241024136543,0.0412522628903389,0.04161287844181061,0.016635458916425705,0.016774635761976242,0.0166664719581604,0.041826073080301285,0.016934586688876152,0.041752979159355164,0.016568968072533607
2018-03-01,0.0167133416980505,0.016724489629268646,0.016591746360063553,0.016616307199001312,0.0414307527244091,0.01674986071884632,0.01664254255592823,0.016743909567594528,0.01663876324892044,0.01665167510509491,0.016721438616514206,0.04169125109910965,0.04125453531742096,0.04156305640935898,0.016678238287568092,0.01675412617623806,0.041861992329359055,0.041755132377147675,0.01668851263821125,0.04173215106129646,0.041778065264225006,0.041615866124629974,0.016833370551466942,0.016743026673793793,0.04174615070223808,0.041622404009103775,0.041428837925195694,0.04121692478656769,0.04158419743180275,0.01665693335235119,0.01679869554936886,0.016689801588654518,0.041801657527685165,0.016964562237262726,0.04172632843255997,0.016589347273111343
2018-03-02,0.016718510538339615,0.01672961190342903,0.01659616455435753,0.016621079295873642,0.041424717754125595,0.01675529032945633,0.01664765179157257,0.016748877242207527,0.016643749549984932,0.01665685884654522,0.016726188361644745,0.041685331612825394,0.04124573990702629,0.041558198630809784,0.016683313995599747,0.01675952784717083,0.04185628518462181,0.0417480431497097,0.01669318974018097,0.041725557297468185,0.04177244007587433,0.04161049798130989,0.01683884859085083,0.016748512163758278,0.04173958674073219,0.04161633923649788,0.041422050446271896,0.0412098690867424,0.04157811403274536,0.016661668196320534,0.016803840175271034,0.016694840043783188,0.04179489612579346,0.01697075553238392,0.0417194701731205,0.01659439131617546
2018-03-05,0.016703518107533455,0.01671379804611206,0.016582872718572617,0.01660744659602642,0.04144496098160744,0.016739340499043465,0.016632627695798874,0.016733182594180107,0.016629600897431374,0.016642386093735695,0.016711439937353134,0.04170271009206772,0.041270218789577484,0.04157597944140434,0.01666884869337082,0.016743337735533714,0.04187280684709549,0.041766680777072906,0.01667889393866062,0.04174422845244408,0.04178934916853905,0.04162875562906265,0.01682252623140812,0.016733087599277496,0.041757065802812576,0.04163388907909393,0.041443515568971634,0.0412326380610466,0.041597019881010056,0.01664731279015541,0.01678800769150257,0.016679536551237106,0.04181244596838951,0.016951464116573334,0.04173814132809639,0.016580354422330856
2018-03-06,0.016705529764294624,0.01671847328543663,0.01658419892191887,0.01660860888659954,0.04143764078617096,0.01674184761941433,0.0166353490203619,0.016736865043640137,0.01663140207529068,0.016643688082695007,0.016714468598365784,0.04170077666640282,0.04126232862472534,0.04157303273677826,0.016670145094394684,0.016746925190091133,0.04187237471342087,0.04176332801580429,0.016680734232068062,0.04173988103866577,0.04178836569190025,0.041624587029218674,0.016825906932353973,0.01673479750752449,0.041755836457014084,0.04163321852684021,0.04143613576889038,0.0412273108959198,0.04159393534064293,0.01664908602833748,0.01679113134741783,0.016683433204889297,0.041811831295490265,0.01695789024233818,0.04173671826720238,0.016582215204834938
2018-03-07,0.01671726629137993,0.01673106662929058,0.01659512147307396,0.01661926880478859,0.041420549154281616,0.01675441861152649,0.016647128388285637,0.016749881207942963,0.016642235219478607,0.016654690727591515,0.016726596280932426,0.04168689623475075,0.041245151311159134,0.04155607521533966,0.016681406646966934,0.016759715974330902,0.04185902327299118,0.04175058379769325,0.016692565754055977,0.04172608628869057,0.04177430272102356,0.041608404368162155,0.016838770359754562,0.01674654334783554,0.041743211448192596,0.041619107127189636,0.04141887649893761,0.04120805487036705,0.041578199714422226,0.016660897061228752,0.01680406928062439,0.016695566475391388,0.041799433529376984,0.0169732216745615,0.04172288998961449,0.016592707484960556
2018-03-08,0.01672283746302128,0.01673787087202072,0.01660013385117054,0.01662411354482174,0.04141100123524666,0.01676050014793873,0.016652951017022133,0.016756540164351463,0.016647355630993843,0.01665971800684929,0.01673266664147377,0.04168045148253441,0.041235413402318954,0.041547991335392,0.016686543822288513,0.016766246408224106,0.041853275150060654,0.0417441688477993,0.01669812761247158,0.04171889275312424,0.04176807776093483,0.04160024970769882,0.016845259815454483,0.01675201766192913,0.041737522929906845,0.04161297157406807,0.04140923544764519,0.0411982461810112,0.04157059267163277,0.01666642725467682,0.016810506582260132,0.016701925545930862,0.04179403930902481,0.016981741413474083,0.04171663150191307,0.016597704961895943
